reading_id,plant_id,component_id,sensor_id,sensor_type,timestamp,value,unit_of_measure,state_of_charge_pct,state_of_health_pct,charge_discharge_cycles,power_mw,energy_mwh,voltage_v,current_a,temperature_c,quality_flag,alarm_status,ingestion_datetime
BR-0000001707,PLT-0004,BAT-MOD-023,SENS-3353,soc,2024-12-09T09:24:24,378.353460,%,82.89,90.60,4881,-0.234,34.373,781.280,-299.140,38.09,BAD,NORMAL,2025-12-09T14:25:05
BR-0000001708,PLT-0008,BAT-MOD-015,SENS-5508,temperature,2024-12-09T09:57:10,166.091292,C,78.72,94.85,501,0.146,52.134,726.184,201.337,40.58,GOOD,CRITICAL,2025-12-09T14:25:05
BR-0000001709,PLT-0057,BAT-MOD-026,SENS-2433,soc,2024-12-09T09:06:16,763.800654,%,32.91,89.97,3420,0.083,15.170,654.371,127.162,22.16,GOOD,FAULT,2025-12-09T14:25:05
BR-0000001710,PLT-0051,BAT-MOD-048,SENS-4702,power,2024-12-09T09:13:01,35.804947,MW,52.13,88.74,4599,-0.208,74.500,791.889,-262.895,27.57,GOOD,NORMAL,2025-12-09T14:25:05
BR-0000001711,PLT-0059,BAT-MOD-017,SENS-9312,power,2024-12-09T09:50:03,479.099953,MW,61.75,94.12,4800,-0.199,45.646,638.605,-312.308,20.39,GOOD,NORMAL,2025-12-09T14:25:05
BR-0000001712,PLT-0097,BAT-MOD-018,SENS-7578,power,2024-12-09T09:08:47,334.112687,MW,79.17,95.44,4551,-0.234,39.610,606.947,-386.158,29.14,GOOD,NORMAL,2025-12-09T14:25:05
BR-0000001713,PLT-0078,BAT-MOD-037,SENS-8042,power,2024-12-09T09:26:38,447.628013,MW,85.91,86.60,3256,-0.285,18.358,713.957,-399.632,16.85,GOOD,WARNING,2025-12-09T14:25:05
BR-0000001714,PLT-0074,BAT-MOD-042,SENS-4872,soc,2024-12-09T09:00:32,520.076241,%,64.27,92.67,4335,-0.354,85.859,725.577,-488.149,25.51,SUSPECT,FAULT,2025-12-09T14:25:05
BR-0000001715,PLT-0051,BAT-MOD-014,SENS-6914,current,2024-12-09T09:58:04,677.978465,A,54.98,98.32,1855,-0.245,17.063,786.570,-311.035,21.83,GOOD,FAULT,2025-12-09T14:25:05
BR-0000001716,PLT-0066,BAT-MOD-026,SENS-3950,power,2024-12-09T09:06:32,271.369221,MW,83.31,91.23,1529,0.265,60.118,785.957,337.030,44.05,SUSPECT,FAULT,2025-12-09T14:25:05
BR-0000001717,PLT-0041,BAT-MOD-029,SENS-5786,current,2024-12-09T09:18:20,192.008165,A,36.00,89.56,1100,0.108,96.626,648.009,166.343,21.88,GOOD,NORMAL,2025-12-09T14:25:05
BR-0000001718,PLT-0025,BAT-MOD-029,SENS-2085,current,2024-12-09T09:41:10,324.485310,A,90.89,95.45,2058,0.044,81.359,617.672,71.180,22.44,SUSPECT,FAULT,2025-12-09T14:25:05
BR-0000001719,PLT-0097,BAT-MOD-010,SENS-1842,temperature,2024-12-09T09:01:49,777.984898,C,65.62,96.40,4445,-0.371,9.070,767.717,-483.115,16.73,GOOD,WARNING,2025-12-09T14:25:05
BR-0000001720,PLT-0009,BAT-MOD-037,SENS-3847,soc,2024-12-09T09:53:03,881.805057,%,90.52,91.98,1719,-0.257,25.367,713.474,-359.701,30.96,SUSPECT,NORMAL,2025-12-09T14:25:05
BR-0000001721,PLT-0067,BAT-MOD-034,SENS-8279,soh,2024-12-09T09:42:39,880.980587,%,60.50,99.18,2931,0.128,55.376,756.383,168.733,35.68,BAD,WARNING,2025-12-09T14:25:05
BR-0000001722,PLT-0069,BAT-MOD-007,SENS-4228,soh,2024-12-09T09:22:00,913.410145,%,83.36,91.11,891,-0.294,27.894,680.249,-431.937,20.27,GOOD,NORMAL,2025-12-09T14:25:05
BR-0000001723,PLT-0051,BAT-MOD-016,SENS-4370,current,2024-12-09T09:38:16,968.085035,A,29.51,97.51,3227,0.386,76.873,786.545,490.580,15.21,GOOD,NORMAL,2025-12-09T14:25:05
BR-0000001724,PLT-0067,BAT-MOD-036,SENS-4474,power,2024-12-09T09:40:03,43.877030,MW,39.72,96.30,3868,-0.258,92.146,746.302,-346.053,32.70,GOOD,NORMAL,2025-12-09T14:25:05
BR-0000001725,PLT-0090,BAT-MOD-039,SENS-8546,voltage,2024-12-09T09:58:32,920.229386,V,68.49,88.67,1104,0.119,94.228,748.741,159.257,31.46,GOOD,NORMAL,2025-12-09T14:25:05
BR-0000001726,PLT-0037,BAT-MOD-031,SENS-9776,power,2024-12-09T09:25:32,348.208126,MW,39.80,86.96,2163,0.195,21.100,769.219,253.132,19.72,SUSPECT,FAULT,2025-12-09T14:25:05
BR-0000001727,PLT-0055,BAT-MOD-008,SENS-9757,temperature,2024-12-09T09:59:23,196.729036,C,56.04,90.02,1333,0.037,89.845,655.617,55.846,18.86,GOOD,NORMAL,2025-12-09T14:25:05
BR-0000001728,PLT-0089,BAT-MOD-028,SENS-3186,soh,2024-12-09T09:50:00,884.773529,%,87.27,91.31,4567,0.138,14.410,742.875,186.332,38.43,SUSPECT,CRITICAL,2025-12-09T14:25:05
BR-0000001729,PLT-0098,BAT-MOD-039,SENS-9088,voltage,2024-12-09T09:36:02,347.370038,V,62.67,99.35,4352,0.203,68.252,712.268,285.149,18.65,SUSPECT,NORMAL,2025-12-09T14:25:05
BR-0000001730,PLT-0068,BAT-MOD-035,SENS-6882,current,2024-12-09T09:51:52,354.749594,A,28.46,94.60,1540,-0.147,7.823,601.508,-245.216,17.24,GOOD,WARNING,2025-12-09T14:25:05
BR-0000001731,PLT-0070,BAT-MOD-026,SENS-4527,power,2024-12-09T09:06:23,240.364765,MW,43.39,98.22,2985,0.353,75.221,751.410,469.613,24.98,GOOD,NORMAL,2025-12-09T14:25:05
BR-0000001732,PLT-0023,BAT-MOD-003,SENS-1980,temperature,2024-12-09T09:25:38,746.529353,C,25.71,90.60,1891,0.365,34.112,734.368,496.851,23.41,NOT_VERIFIED,FAULT,2025-12-09T14:25:05
BR-0000001733,PLT-0020,BAT-MOD-008,SENS-6956,soc,2024-12-09T09:34:43,462.618323,%,74.71,90.81,887,0.163,73.474,676.925,240.213,22.63,SUSPECT,CRITICAL,2025-12-09T14:25:05
BR-0000001734,PLT-0036,BAT-MOD-044,SENS-8857,power,2024-12-09T09:03:18,977.141418,MW,90.86,96.19,890,0.084,33.835,730.497,115.250,26.94,NOT_VERIFIED,WARNING,2025-12-09T14:25:05
BR-0000001735,PLT-0087,BAT-MOD-026,SENS-7010,power,2024-12-09T09:53:49,217.645129,MW,58.76,92.00,1268,0.104,69.725,781.786,132.478,18.65,GOOD,CRITICAL,2025-12-09T14:25:05
BR-0000001736,PLT-0073,BAT-MOD-027,SENS-7371,power,2024-12-09T09:55:42,980.542530,MW,57.64,87.85,3790,-0.169,53.078,710.885,-237.556,40.48,BAD,NORMAL,2025-12-09T14:25:05
BR-0000001737,PLT-0013,BAT-MOD-019,SENS-6709,voltage,2024-12-09T09:02:24,312.985706,V,58.38,98.75,4513,0.194,48.940,648.761,298.890,18.40,NOT_VERIFIED,CRITICAL,2025-12-09T14:25:05
BR-0000001738,PLT-0033,BAT-MOD-002,SENS-5399,voltage,2024-12-09T09:11:08,246.786767,V,87.01,88.11,242,-0.221,61.096,796.983,-277.636,29.31,GOOD,NORMAL,2025-12-09T14:25:05
BR-0000001739,PLT-0097,BAT-MOD-009,SENS-7991,soh,2024-12-09T09:31:30,828.206779,%,21.21,92.34,1792,0.212,38.950,664.588,318.725,24.58,BAD,FAULT,2025-12-09T14:25:05
BR-0000001740,PLT-0015,BAT-MOD-020,SENS-8562,soc,2024-12-09T09:22:26,56.077289,%,48.00,94.41,4148,-0.156,5.973,791.917,-196.641,32.22,GOOD,NORMAL,2025-12-09T14:25:05
BR-0000001741,PLT-0099,BAT-MOD-045,SENS-9361,current,2024-12-09T09:04:39,816.261322,A,49.12,89.70,4461,-0.113,81.165,766.485,-147.951,18.46,GOOD,FAULT,2025-12-09T14:25:05
BR-0000001742,PLT-0027,BAT-MOD-041,SENS-3269,soc,2024-12-09T09:09:45,624.610273,%,82.80,95.61,4293,0.249,63.493,768.425,324.043,40.92,BAD,FAULT,2025-12-09T14:25:05
BR-0000001743,PLT-0051,BAT-MOD-028,SENS-5704,soh,2024-12-09T09:10:50,352.891478,%,33.17,86.05,4897,0.103,70.781,673.830,152.302,26.46,NOT_VERIFIED,FAULT,2025-12-09T14:25:05
BR-0000001744,PLT-0082,BAT-MOD-009,SENS-4098,soh,2024-12-09T09:26:50,788.050428,%,89.34,94.77,3118,0.337,23.455,688.265,489.114,43.64,SUSPECT,FAULT,2025-12-09T14:25:05
BR-0000001745,PLT-0056,BAT-MOD-028,SENS-3742,soh,2024-12-09T09:21:49,813.042096,%,59.40,95.84,2409,0.240,46.860,670.961,357.706,35.22,GOOD,CRITICAL,2025-12-09T14:25:05
BR-0000001746,PLT-0078,BAT-MOD-031,SENS-4428,power,2024-12-09T09:13:39,177.973161,MW,46.14,87.90,4792,-0.228,71.442,695.498,-328.300,31.45,NOT_VERIFIED,CRITICAL,2025-12-09T14:25:05
BR-0000001747,PLT-0077,BAT-MOD-017,SENS-5505,soc,2024-12-09T09:10:04,247.218274,%,28.63,96.22,609,-0.027,18.295,667.575,-39.707,23.46,GOOD,NORMAL,2025-12-09T14:25:05
BR-0000001748,PLT-0082,BAT-MOD-003,SENS-5729,temperature,2024-12-09T09:18:19,165.221460,C,86.20,93.13,896,0.228,9.040,619.225,368.320,43.69,GOOD,NORMAL,2025-12-09T14:25:05
BR-0000001749,PLT-0096,BAT-MOD-046,SENS-1208,voltage,2024-12-09T09:26:51,998.358868,V,82.86,98.07,350,0.008,64.593,658.541,12.718,16.56,GOOD,CRITICAL,2025-12-09T14:25:05
BR-0000001750,PLT-0056,BAT-MOD-018,SENS-1040,current,2024-12-09T09:31:21,424.021730,A,37.63,92.50,3417,0.011,83.342,750.752,14.599,19.68,GOOD,CRITICAL,2025-12-09T14:25:05
BR-0000001751,PLT-0076,BAT-MOD-008,SENS-2084,temperature,2024-12-09T09:29:49,784.914783,C,75.70,85.59,2745,-0.243,62.714,641.136,-379.477,39.71,GOOD,NORMAL,2025-12-09T14:25:05
BR-0000001752,PLT-0081,BAT-MOD-044,SENS-9214,power,2024-12-09T09:52:29,669.650072,MW,54.13,90.52,2272,0.026,51.547,786.549,33.685,26.80,NOT_VERIFIED,WARNING,2025-12-09T14:25:05
BR-0000001753,PLT-0025,BAT-MOD-045,SENS-9065,temperature,2024-12-09T09:53:46,735.514537,C,70.91,93.60,2928,0.226,75.917,686.977,328.566,40.00,GOOD,CRITICAL,2025-12-09T14:25:05
BR-0000001754,PLT-0010,BAT-MOD-049,SENS-2208,power,2024-12-09T09:38:03,927.978217,MW,62.75,87.40,1935,-0.226,5.834,615.463,-367.909,22.50,GOOD,CRITICAL,2025-12-09T14:25:05
BR-0000001755,PLT-0034,BAT-MOD-023,SENS-3092,voltage,2024-12-09T09:17:13,587.840983,V,46.01,99.35,975,-0.200,88.962,680.829,-293.844,26.00,SUSPECT,NORMAL,2025-12-09T14:25:05
BR-0000001756,PLT-0029,BAT-MOD-002,SENS-5703,temperature,2024-12-09T09:01:04,157.522042,C,80.30,98.24,1179,0.011,81.494,665.042,17.218,31.77,GOOD,FAULT,2025-12-09T14:25:05
BR-0000001757,PLT-0078,BAT-MOD-042,SENS-5460,power,2024-12-09T09:14:58,728.326233,MW,36.78,91.55,1212,-0.010,38.714,728.969,-14.188,23.70,NOT_VERIFIED,CRITICAL,2025-12-09T14:25:05
BR-0000001758,PLT-0012,BAT-MOD-031,SENS-1302,temperature,2024-12-09T09:56:51,323.205700,C,72.89,91.40,615,-0.195,90.847,680.931,-285.870,33.59,GOOD,NORMAL,2025-12-09T14:25:05
BR-0000001759,PLT-0005,BAT-MOD-034,SENS-3318,current,2024-12-09T09:51:19,148.603086,A,44.21,95.46,2221,0.123,37.001,613.226,201.172,16.89,GOOD,CRITICAL,2025-12-09T14:25:05
BR-0000001760,PLT-0058,BAT-MOD-032,SENS-2958,current,2024-12-09T09:19:33,690.194723,A,89.72,96.54,2917,-0.266,76.498,616.752,-432.018,43.67,SUSPECT,WARNING,2025-12-09T14:25:05
BR-0000001761,PLT-0066,BAT-MOD-038,SENS-8110,temperature,2024-12-09T09:32:01,320.931740,C,25.48,91.08,1967,-0.286,99.418,745.345,-383.288,42.21,GOOD,NORMAL,2025-12-09T14:25:05
BR-0000001762,PLT-0061,BAT-MOD-001,SENS-7331,current,2024-12-09T09:21:40,923.845777,A,80.18,93.02,2372,-0.219,31.629,752.504,-291.127,26.94,GOOD,NORMAL,2025-12-09T14:25:05
BR-0000001763,PLT-0044,BAT-MOD-036,SENS-1103,voltage,2024-12-09T09:18:07,479.555937,V,34.32,85.59,3214,0.071,45.299,714.152,98.794,44.17,NOT_VERIFIED,WARNING,2025-12-09T14:25:05
BR-0000001764,PLT-0047,BAT-MOD-022,SENS-5568,temperature,2024-12-09T09:51:05,114.629980,C,83.19,89.80,304,-0.351,25.101,753.671,-465.159,16.17,GOOD,FAULT,2025-12-09T14:25:05
BR-0000001765,PLT-0090,BAT-MOD-006,SENS-6293,soh,2024-12-09T09:44:49,434.508498,%,79.01,98.12,964,-0.194,2.646,667.163,-291.447,31.15,SUSPECT,FAULT,2025-12-09T14:25:05
BR-0000001766,PLT-0026,BAT-MOD-027,SENS-3875,voltage,2024-12-09T09:55:41,220.580671,V,67.84,89.02,2307,0.045,64.517,661.918,67.761,15.17,BAD,FAULT,2025-12-09T14:25:05
BR-0000001767,PLT-0008,BAT-MOD-021,SENS-5584,soh,2024-12-09T09:10:44,191.880649,%,26.63,99.10,1579,0.188,24.118,748.450,250.804,20.59,GOOD,NORMAL,2025-12-09T14:25:05
BR-0000001768,PLT-0044,BAT-MOD-050,SENS-4286,soh,2024-12-09T09:14:16,4.780651,%,66.78,92.59,2889,0.044,71.545,655.579,67.257,28.37,GOOD,CRITICAL,2025-12-09T14:25:05
BR-0000001769,PLT-0011,BAT-MOD-031,SENS-9461,temperature,2024-12-09T09:49:15,543.353678,C,50.49,90.24,3770,-0.365,65.431,762.211,-478.750,18.56,GOOD,CRITICAL,2025-12-09T14:25:05
BR-0000001770,PLT-0087,BAT-MOD-022,SENS-9754,power,2024-12-09T09:23:35,610.122833,MW,75.62,88.65,3586,0.011,5.192,714.806,15.565,17.72,GOOD,NORMAL,2025-12-09T14:25:05
BR-0000001771,PLT-0066,BAT-MOD-048,SENS-2783,soc,2024-12-09T09:53:17,667.214359,%,45.02,96.14,1282,-0.183,18.823,668.536,-273.148,19.80,GOOD,NORMAL,2025-12-09T14:25:05
BR-0000001772,PLT-0089,BAT-MOD-026,SENS-4483,soh,2024-12-09T09:49:54,171.279235,%,45.58,95.72,3101,0.238,13.334,703.581,338.707,23.70,GOOD,CRITICAL,2025-12-09T14:25:05
BR-0000001773,PLT-0055,BAT-MOD-042,SENS-2286,temperature,2024-12-09T09:31:23,437.403961,C,77.18,95.08,4646,0.004,17.154,774.498,5.695,43.69,BAD,CRITICAL,2025-12-09T14:25:05
BR-0000001774,PLT-0024,BAT-MOD-021,SENS-7896,soh,2024-12-09T09:04:50,444.160489,%,33.94,92.91,3819,0.115,20.747,759.260,151.350,17.08,SUSPECT,WARNING,2025-12-09T14:25:05
BR-0000001775,PLT-0051,BAT-MOD-011,SENS-9554,power,2024-12-09T09:07:30,451.894789,MW,22.42,96.73,3515,-0.119,51.759,726.157,-164.037,28.83,SUSPECT,FAULT,2025-12-09T14:25:05
BR-0000001776,PLT-0037,BAT-MOD-015,SENS-7656,soc,2024-12-09T09:45:25,573.241670,%,75.95,88.59,3311,-0.310,97.809,768.986,-402.862,17.84,SUSPECT,CRITICAL,2025-12-09T14:25:05
BR-0000001777,PLT-0011,BAT-MOD-030,SENS-9623,soc,2024-12-09T09:16:36,37.718768,%,26.35,98.28,1416,-0.104,89.299,687.875,-150.817,41.56,GOOD,NORMAL,2025-12-09T14:25:05
BR-0000001778,PLT-0033,BAT-MOD-028,SENS-8012,temperature,2024-12-09T09:02:25,14.964101,C,21.74,98.46,1373,0.123,98.269,726.704,169.899,27.92,GOOD,NORMAL,2025-12-09T14:25:05
BR-0000001779,PLT-0067,BAT-MOD-018,SENS-5724,soc,2024-12-09T09:04:30,626.234393,%,41.62,93.39,223,-0.350,84.253,736.967,-474.511,44.30,GOOD,CRITICAL,2025-12-09T14:25:05
BR-0000001780,PLT-0010,BAT-MOD-003,SENS-3152,soh,2024-12-09T09:41:26,816.882945,%,29.23,93.26,660,-0.172,2.365,655.687,-262.712,27.82,SUSPECT,WARNING,2025-12-09T14:25:05
BR-0000001781,PLT-0067,BAT-MOD-017,SENS-9832,power,2024-12-09T09:58:23,653.235464,MW,22.66,92.43,3389,0.045,57.534,639.355,70.452,16.12,GOOD,CRITICAL,2025-12-09T14:25:05
BR-0000001782,PLT-0100,BAT-MOD-040,SENS-9839,voltage,2024-12-09T09:36:56,760.311081,V,58.86,86.65,1785,-0.260,46.573,615.185,-423.068,28.79,GOOD,CRITICAL,2025-12-09T14:25:05
BR-0000001783,PLT-0020,BAT-MOD-028,SENS-1968,power,2024-12-09T09:23:19,480.881755,MW,20.94,89.19,3118,0.155,34.935,619.627,249.654,29.41,BAD,WARNING,2025-12-09T14:25:05
BR-0000001784,PLT-0065,BAT-MOD-025,SENS-8406,soc,2024-12-09T09:54:46,556.514899,%,33.47,92.50,4658,0.309,33.516,732.452,421.280,16.70,GOOD,NORMAL,2025-12-09T14:25:05
BR-0000001785,PLT-0018,BAT-MOD-010,SENS-2464,power,2024-12-09T09:48:15,179.147958,MW,43.45,90.19,1153,-0.085,32.845,736.262,-114.974,31.45,BAD,WARNING,2025-12-09T14:25:05
BR-0000001786,PLT-0020,BAT-MOD-040,SENS-1058,power,2024-12-09T09:54:16,816.664270,MW,30.28,86.55,4336,-0.214,94.281,605.645,-354.002,22.82,GOOD,CRITICAL,2025-12-09T14:25:05
BR-0000001787,PLT-0025,BAT-MOD-001,SENS-3420,temperature,2024-12-09T09:25:42,165.651136,C,67.88,90.55,2552,-0.284,72.267,655.009,-432.969,28.23,NOT_VERIFIED,WARNING,2025-12-09T14:25:05
BR-0000001788,PLT-0026,BAT-MOD-003,SENS-5724,soh,2024-12-09T09:11:27,143.715583,%,32.50,96.88,2921,-0.304,37.979,610.674,-497.864,28.82,GOOD,NORMAL,2025-12-09T14:25:05
BR-0000001789,PLT-0079,BAT-MOD-035,SENS-4089,temperature,2024-12-09T09:57:54,985.793799,C,67.96,94.59,2086,-0.217,82.680,623.665,-348.706,16.25,GOOD,NORMAL,2025-12-09T14:25:05
BR-0000001790,PLT-0038,BAT-MOD-029,SENS-5874,temperature,2024-12-09T09:51:25,655.269207,C,50.18,89.70,4184,0.255,21.614,678.095,376.534,39.26,SUSPECT,NORMAL,2025-12-09T14:25:05
BR-0000001791,PLT-0056,BAT-MOD-008,SENS-3590,soc,2024-12-09T09:42:06,678.088279,%,94.46,97.70,4122,-0.302,32.053,675.105,-446.749,22.20,GOOD,NORMAL,2025-12-09T14:25:05
BR-0000001792,PLT-0077,BAT-MOD-004,SENS-9339,soh,2024-12-09T09:43:30,561.248991,%,38.01,87.20,930,-0.284,71.589,751.225,-378.478,26.83,NOT_VERIFIED,WARNING,2025-12-09T14:25:05
BR-0000001793,PLT-0048,BAT-MOD-025,SENS-9456,soc,2024-12-09T09:21:36,344.637590,%,43.93,96.65,2965,0.184,81.058,758.035,242.554,42.89,GOOD,WARNING,2025-12-09T14:25:05
BR-0000001794,PLT-0019,BAT-MOD-005,SENS-8541,soh,2024-12-09T09:34:09,602.416557,%,69.71,88.48,1006,-0.204,21.914,771.898,-264.152,25.15,BAD,FAULT,2025-12-09T14:25:05
BR-0000001795,PLT-0052,BAT-MOD-013,SENS-2988,current,2024-12-09T09:32:39,64.459572,A,25.72,91.37,4026,0.207,92.054,628.661,329.242,16.08,SUSPECT,WARNING,2025-12-09T14:25:05
BR-0000001796,PLT-0091,BAT-MOD-032,SENS-7108,voltage,2024-12-09T09:33:19,709.807524,V,55.59,95.11,4760,0.197,81.726,709.972,277.408,33.43,NOT_VERIFIED,NORMAL,2025-12-09T14:25:05
BR-0000001797,PLT-0051,BAT-MOD-012,SENS-1535,soc,2024-12-09T09:32:23,184.809008,%,68.20,91.47,4967,0.326,39.696,748.377,435.816,18.67,GOOD,NORMAL,2025-12-09T14:25:05
BR-0000001798,PLT-0056,BAT-MOD-037,SENS-3919,power,2024-12-09T09:18:59,12.475132,MW,78.42,99.32,4041,0.017,76.139,798.665,21.203,41.34,SUSPECT,NORMAL,2025-12-09T14:25:05
BR-0000001799,PLT-0069,BAT-MOD-023,SENS-5932,soc,2024-12-09T09:32:46,180.826044,%,83.81,87.94,614,-0.098,95.455,759.253,-129.388,44.56,GOOD,FAULT,2025-12-09T14:25:05
BR-0000001800,PLT-0096,BAT-MOD-026,SENS-1551,temperature,2024-12-09T09:27:41,948.722757,C,28.20,93.55,135,-0.334,19.232,706.535,-472.400,28.63,GOOD,NORMAL,2025-12-09T14:25:05
BR-0000001801,PLT-0091,BAT-MOD-001,SENS-5828,voltage,2024-12-09T09:38:57,643.256511,V,36.02,88.93,757,-0.093,9.346,600.632,-154.591,37.71,GOOD,CRITICAL,2025-12-09T14:25:05
BR-0000001802,PLT-0016,BAT-MOD-050,SENS-6267,temperature,2024-12-09T09:19:08,203.212243,C,87.53,86.03,1937,0.268,26.109,611.522,438.264,44.65,GOOD,NORMAL,2025-12-09T14:25:05
BR-0000001803,PLT-0031,BAT-MOD-038,SENS-7218,soh,2024-12-09T09:01:38,645.154731,%,51.47,88.50,480,-0.215,97.739,638.753,-336.529,31.89,BAD,WARNING,2025-12-09T14:25:05
BR-0000001804,PLT-0065,BAT-MOD-022,SENS-7839,soc,2024-12-09T09:13:43,154.124159,%,32.87,86.32,2236,0.078,48.138,630.210,123.799,31.04,BAD,CRITICAL,2025-12-09T14:25:05
BR-0000001805,PLT-0058,BAT-MOD-019,SENS-8995,voltage,2024-12-09T09:32:45,208.861798,V,70.13,92.17,2427,0.007,38.999,674.451,9.972,36.60,BAD,NORMAL,2025-12-09T14:25:05
BR-0000001806,PLT-0090,BAT-MOD-015,SENS-2287,soc,2024-12-09T09:29:13,363.216719,%,50.25,87.22,3931,-0.073,8.704,631.389,-116.065,27.07,BAD,FAULT,2025-12-09T14:25:05
BR-0000001807,PLT-0079,BAT-MOD-014,SENS-6488,temperature,2024-12-09T09:10:44,513.740275,C,27.20,99.45,3071,-0.304,64.763,620.977,-489.347,29.10,NOT_VERIFIED,NORMAL,2025-12-09T14:25:05
BR-0000001808,PLT-0011,BAT-MOD-006,SENS-4979,voltage,2024-12-09T09:24:56,8.430629,V,77.22,86.20,466,0.047,52.569,698.942,67.230,25.78,SUSPECT,NORMAL,2025-12-09T14:25:05
BR-0000001809,PLT-0022,BAT-MOD-021,SENS-2054,temperature,2024-12-09T09:01:42,800.911768,C,78.44,86.57,2991,0.284,54.456,798.844,356.067,31.70,GOOD,NORMAL,2025-12-09T14:25:05
BR-0000001810,PLT-0010,BAT-MOD-050,SENS-2710,soh,2024-12-09T09:29:57,646.538170,%,37.05,96.52,1690,0.212,88.331,674.666,313.859,37.05,GOOD,FAULT,2025-12-09T14:25:05
BR-0000001811,PLT-0069,BAT-MOD-030,SENS-8711,temperature,2024-12-09T09:17:27,797.050369,C,47.04,87.43,3714,-0.068,34.345,774.135,-87.480,19.53,GOOD,WARNING,2025-12-09T14:25:05
BR-0000001812,PLT-0057,BAT-MOD-002,SENS-6896,power,2024-12-09T09:47:28,411.351551,MW,91.41,92.13,4686,0.318,98.260,655.484,484.992,28.49,NOT_VERIFIED,FAULT,2025-12-09T14:25:05
BR-0000001813,PLT-0099,BAT-MOD-005,SENS-5086,current,2024-12-09T09:20:44,993.729644,A,40.23,99.38,4259,0.240,50.808,705.637,340.456,17.57,GOOD,NORMAL,2025-12-09T14:25:05
BR-0000001814,PLT-0078,BAT-MOD-043,SENS-7217,power,2024-12-09T09:20:26,687.145495,MW,33.49,86.32,4002,0.115,95.701,677.305,169.787,41.10,GOOD,NORMAL,2025-12-09T14:25:05
BR-0000001815,PLT-0068,BAT-MOD-020,SENS-8389,temperature,2024-12-09T09:40:06,598.192785,C,50.01,85.85,3284,0.106,54.559,637.732,165.619,21.78,BAD,WARNING,2025-12-09T14:25:05
BR-0000001816,PLT-0078,BAT-MOD-038,SENS-5864,temperature,2024-12-09T09:33:27,780.682596,C,80.11,86.79,3702,-0.217,82.698,710.254,-305.364,43.57,BAD,CRITICAL,2025-12-09T14:25:05
BR-0000001817,PLT-0009,BAT-MOD-011,SENS-7241,current,2024-12-09T09:04:12,735.615760,A,38.68,99.30,680,-0.305,17.941,726.385,-419.219,30.94,NOT_VERIFIED,NORMAL,2025-12-09T14:25:05
BR-0000001818,PLT-0030,BAT-MOD-044,SENS-9442,current,2024-12-09T09:14:34,930.089531,A,33.90,89.98,690,0.323,98.004,738.956,437.624,41.90,BAD,NORMAL,2025-12-09T14:25:05
BR-0000001819,PLT-0091,BAT-MOD-006,SENS-3008,soc,2024-12-09T09:39:21,473.293116,%,72.15,93.64,4378,-0.235,77.886,647.411,-362.534,39.72,GOOD,NORMAL,2025-12-09T14:25:05
BR-0000001820,PLT-0040,BAT-MOD-017,SENS-4840,temperature,2024-12-09T09:45:00,37.233224,C,37.12,96.23,3615,-0.047,34.294,754.729,-62.390,32.18,NOT_VERIFIED,NORMAL,2025-12-09T14:25:05
BR-0000001821,PLT-0040,BAT-MOD-033,SENS-8054,power,2024-12-09T09:07:18,739.237772,MW,85.44,99.21,1416,0.034,61.697,639.912,52.807,31.59,GOOD,NORMAL,2025-12-09T14:25:05
BR-0000001822,PLT-0089,BAT-MOD-044,SENS-1185,temperature,2024-12-09T09:27:17,918.782070,C,46.09,89.04,4332,0.031,12.887,773.513,40.322,37.71,SUSPECT,FAULT,2025-12-09T14:25:05
BR-0000001823,PLT-0078,BAT-MOD-041,SENS-1871,voltage,2024-12-09T09:06:53,636.991042,V,41.12,85.21,3353,0.337,46.975,731.557,461.246,43.05,GOOD,WARNING,2025-12-09T14:25:05
BR-0000001824,PLT-0043,BAT-MOD-044,SENS-1130,voltage,2024-12-09T09:56:01,564.243421,V,39.85,89.28,883,0.013,17.882,799.158,16.595,26.72,BAD,NORMAL,2025-12-09T14:25:05
BR-0000001825,PLT-0062,BAT-MOD-007,SENS-3681,soc,2024-12-09T09:31:28,783.232070,%,24.57,92.97,3668,0.213,24.449,762.533,279.245,33.40,GOOD,WARNING,2025-12-09T14:25:05
BR-0000001826,PLT-0024,BAT-MOD-027,SENS-8507,current,2024-12-09T09:38:19,811.927294,A,48.92,96.60,3657,-0.042,54.301,782.504,-53.124,21.08,GOOD,NORMAL,2025-12-09T14:25:05
BR-0000001827,PLT-0056,BAT-MOD-050,SENS-4074,soc,2024-12-09T09:17:34,913.492125,%,67.02,97.56,1896,0.201,62.900,744.463,270.293,43.55,SUSPECT,WARNING,2025-12-09T14:25:05
BR-0000001828,PLT-0045,BAT-MOD-002,SENS-5572,soh,2024-12-09T09:11:32,257.557852,%,65.05,90.94,4686,-0.053,71.246,784.308,-67.636,28.44,NOT_VERIFIED,NORMAL,2025-12-09T14:25:05
BR-0000001829,PLT-0064,BAT-MOD-023,SENS-9008,power,2024-12-09T09:34:53,333.535323,MW,51.12,90.18,2877,-0.240,51.175,653.047,-368.110,27.10,GOOD,NORMAL,2025-12-09T14:25:05
BR-0000001830,PLT-0099,BAT-MOD-017,SENS-9658,voltage,2024-12-09T09:02:06,434.464771,V,84.02,99.69,3123,-0.016,88.697,662.733,-24.331,32.57,GOOD,NORMAL,2025-12-09T14:25:05
